
Fold 1
Epoch 12: Loss=0.1128, Macro-F1=0.6596, Macro-AUC=0.9305905239657098
Epoch 13: Loss=0.1075, Macro-F1=0.5784, Macro-AUC=0.9193505053016072
Epoch 14: Loss=0.1023, Macro-F1=0.6273, Macro-AUC=0.9186090089846447
Epoch 15: Loss=0.0980, Macro-F1=0.6628, Macro-AUC=0.927402729115362
Epoch 16: Loss=0.0960, Macro-F1=0.6498, Macro-AUC=0.9251238702526676
Epoch 17: Loss=0.0897, Macro-F1=0.6489, Macro-AUC=0.9223785087444192
Epoch 18: Loss=0.0851, Macro-F1=0.6723, Macro-AUC=0.924271873892877
Epoch 19: Loss=0.0820, Macro-F1=0.6479, Macro-AUC=0.9143065655366845
Epoch 20: Loss=0.0783, Macro-F1=0.6700, Macro-AUC=0.9217616705186601
Epoch 21: Loss=0.0731, Macro-F1=0.6664, Macro-AUC=0.9270568130304857
Epoch 22: Loss=0.0712, Macro-F1=0.6878, Macro-AUC=0.9330988882681521
Epoch 23: Loss=0.0660, Macro-F1=0.6363, Macro-AUC=0.8962813058441399
Epoch 24: Loss=0.0689, Macro-F1=0.6552, Macro-AUC=0.915949708034582
Epoch 25: Loss=0.0611, Macro-F1=0.6619, Macro-AUC=0.9194763429103114
Epoch 26: Loss=0.0590, Macro-F1=0.6761, Macro-AUC=0.9220553595285731
Epoch 27: Loss=0.0566, Macro-F1=0.6398, Macro-AUC=0.920550862240916
Epoch 28: Loss=0.0545, Macro-F1=0.6805, Macro-AUC=0.9246920979819012
Epoch 29: Loss=0.0522, Macro-F1=0.6582, Macro-AUC=0.9081610898123684
Epoch 30: Loss=0.0503, Macro-F1=0.6583, Macro-AUC=0.9204599546389566
Epoch 31: Loss=0.0479, Macro-F1=0.6843, Macro-AUC=0.9078428395950809
Epoch 32: Loss=0.0469, Macro-F1=0.6558, Macro-AUC=0.919637944960654
Epoch 33: Loss=0.0452, Macro-F1=0.6872, Macro-AUC=0.9218646449590477
Epoch 34: Loss=0.0430, Macro-F1=0.6833, Macro-AUC=0.921968278066579
Epoch 35: Loss=0.0412, Macro-F1=0.6815, Macro-AUC=0.9210611692094501
Epoch 36: Loss=0.0401, Macro-F1=0.6634, Macro-AUC=0.908037807168977
Epoch 37: Loss=0.0380, Macro-F1=0.6501, Macro-AUC=0.9125551680319997
Epoch 38: Loss=0.0372, Macro-F1=0.6717, Macro-AUC=0.9219783654829725
Epoch 39: Loss=0.0378, Macro-F1=0.6786, Macro-AUC=0.924100082953028
Epoch 40: Loss=0.0353, Macro-F1=0.6584, Macro-AUC=0.9178359368597864
Epoch 41: Loss=0.0329, Macro-F1=0.6750, Macro-AUC=0.9115267110230789
Epoch 42: Loss=0.0326, Macro-F1=0.6739, Macro-AUC=0.9041139156205228
Epoch 43: Loss=0.0312, Macro-F1=0.6801, Macro-AUC=0.9216053017280994
Epoch 44: Loss=0.0288, Macro-F1=0.6615, Macro-AUC=0.9055912080956047
Epoch 45: Loss=0.0294, Macro-F1=0.6750, Macro-AUC=0.9079167340781696
Epoch 46: Loss=0.0344, Macro-F1=0.6812, Macro-AUC=0.9148646465882173
Epoch 47: Loss=0.0300, Macro-F1=0.6719, Macro-AUC=0.9167890589747338
Epoch 48: Loss=0.0260, Macro-F1=0.6518, Macro-AUC=0.9131055977691374
Epoch 49: Loss=0.0262, Macro-F1=0.6227, Macro-AUC=0.885680992436323
Epoch 50: Loss=0.0320, Macro-F1=0.6546, Macro-AUC=0.9175349635505307
Epoch 51: Loss=0.0245, Macro-F1=0.6621, Macro-AUC=0.9014999969405257
Epoch 52: Loss=0.0244, Macro-F1=0.6655, Macro-AUC=0.9003910479066989
Epoch 53: Loss=0.0223, Macro-F1=0.6664, Macro-AUC=0.9023248896996127
Epoch 54: Loss=0.0239, Macro-F1=0.6773, Macro-AUC=0.9083804217717919
Epoch 55: Loss=0.0254, Macro-F1=0.6614, Macro-AUC=0.8956924791355075
Epoch 56: Loss=0.0225, Macro-F1=0.6561, Macro-AUC=0.9014287922797705
Epoch 57: Loss=0.0273, Macro-F1=0.6732, Macro-AUC=0.9010820164173009
Epoch 58: Loss=0.0213, Macro-F1=0.6696, Macro-AUC=0.8979430660937893
Epoch 59: Loss=0.0216, Macro-F1=0.6619, Macro-AUC=0.9065378728591588
Epoch 60: Loss=0.0215, Macro-F1=0.6835, Macro-AUC=0.9144415862464476
Epoch 61: Loss=0.0207, Macro-F1=0.6890, Macro-AUC=0.9138095441020719
Epoch 62: Loss=0.0185, Macro-F1=0.6547, Macro-AUC=0.9173129321421766
Epoch 63: Loss=0.0177, Macro-F1=0.6850, Macro-AUC=0.9135000504225022
Epoch 64: Loss=0.0203, Macro-F1=0.6585, Macro-AUC=0.8950959599370467
Epoch 65: Loss=0.0206, Macro-F1=0.6681, Macro-AUC=0.9107017091659775
Epoch 66: Loss=0.0195, Macro-F1=0.6875, Macro-AUC=0.9133556838630583
Epoch 67: Loss=0.0185, Macro-F1=0.6969, Macro-AUC=0.9107606691112939
Epoch 68: Loss=0.0164, Macro-F1=0.6778, Macro-AUC=0.9086621158634968
Epoch 69: Loss=0.0177, Macro-F1=0.6926, Macro-AUC=0.9085327028933382
Epoch 70: Loss=0.0167, Macro-F1=0.6703, Macro-AUC=0.9079761080889374
Epoch 71: Loss=0.0177, Macro-F1=0.6798, Macro-AUC=0.9104640896296744
Epoch 72: Loss=0.0180, Macro-F1=0.6731, Macro-AUC=0.9162006766677805
Epoch 73: Loss=0.0163, Macro-F1=0.6720, Macro-AUC=0.9042084573264673
Epoch 74: Loss=0.0168, Macro-F1=0.6821, Macro-AUC=0.9089834791638238
Epoch 75: Loss=0.0162, Macro-F1=0.6882, Macro-AUC=0.9143177664596371
Epoch 76: Loss=0.0160, Macro-F1=0.6853, Macro-AUC=0.908406391434784
Epoch 77: Loss=0.0143, Macro-F1=0.6960, Macro-AUC=0.9229049784850483
Epoch 78: Loss=0.0157, Macro-F1=0.6539, Macro-AUC=0.9068265212762233
Epoch 79: Loss=0.0149, Macro-F1=0.6837, Macro-AUC=0.9065407642948186
Epoch 80: Loss=0.0145, Macro-F1=0.6908, Macro-AUC=0.9046602903203664
Epoch 81: Loss=0.0146, Macro-F1=0.6894, Macro-AUC=0.9157862061345193
Epoch 82: Loss=0.0151, Macro-F1=0.6772, Macro-AUC=0.9152784803370909
Epoch 83: Loss=0.0151, Macro-F1=0.6710, Macro-AUC=0.901266306988933
Epoch 84: Loss=0.0128, Macro-F1=0.6931, Macro-AUC=0.9161083547049559
Epoch 85: Loss=0.0156, Macro-F1=0.6928, Macro-AUC=0.9138064534179122
Epoch 86: Loss=0.0128, Macro-F1=0.6706, Macro-AUC=0.8979345160161447
Epoch 87: Loss=0.0138, Macro-F1=0.6569, Macro-AUC=0.9013843253551441
Epoch 88: Loss=0.0134, Macro-F1=0.6847, Macro-AUC=0.9157576019835676
Epoch 89: Loss=0.0131, Macro-F1=0.6942, Macro-AUC=0.9143339278309419
Epoch 90: Loss=0.0166, Macro-F1=0.7015, Macro-AUC=0.9120642126723815
Epoch 91: Loss=0.0114, Macro-F1=0.6760, Macro-AUC=0.9054026566904727
Epoch 92: Loss=0.0132, Macro-F1=0.6892, Macro-AUC=0.9096825666859042
Epoch 93: Loss=0.0128, Macro-F1=0.6817, Macro-AUC=0.9153202895957856
Epoch 94: Loss=0.0131, Macro-F1=0.6764, Macro-AUC=0.9103225470027366
Epoch 95: Loss=0.0114, Macro-F1=0.6616, Macro-AUC=0.910327645389155
Epoch 96: Loss=0.0130, Macro-F1=0.6809, Macro-AUC=0.9153333861314936
Epoch 97: Loss=0.0123, Macro-F1=0.6851, Macro-AUC=0.908401726038752
Epoch 98: Loss=0.0140, Macro-F1=0.6884, Macro-AUC=0.9051919829093271
Epoch 99: Loss=0.0101, Macro-F1=0.6740, Macro-AUC=0.906501068232378
Epoch 100: Loss=0.0129, Macro-F1=0.6822, Macro-AUC=0.9077771718948827

Fold 5
Epoch 1: Loss=0.2815, Macro-F1=0.2105, Macro-AUC=0.8315765485163834
Epoch 2: Loss=0.2103, Macro-F1=0.4877, Macro-AUC=0.8830684580555899
Epoch 3: Loss=0.1813, Macro-F1=0.4968, Macro-AUC=0.8983984563487848
Epoch 4: Loss=0.1680, Macro-F1=0.5323, Macro-AUC=0.9095162332763675
Epoch 5: Loss=0.1590, Macro-F1=0.6162, Macro-AUC=0.9177847366990741
Epoch 6: Loss=0.1494, Macro-F1=0.4875, Macro-AUC=0.8944841320459012
Epoch 7: Loss=0.1449, Macro-F1=0.5584, Macro-AUC=0.9123307980807174
Epoch 8: Loss=0.1361, Macro-F1=0.6534, Macro-AUC=0.9226829003020731
Epoch 9: Loss=0.1301, Macro-F1=0.5941, Macro-AUC=0.9188301384059562
Epoch 10: Loss=0.1261, Macro-F1=0.6020, Macro-AUC=0.9295975301858918
Epoch 11: Loss=0.1195, Macro-F1=0.6393, Macro-AUC=0.9192473596246907
Epoch 12: Loss=0.1164, Macro-F1=0.6257, Macro-AUC=0.927482199733406
Epoch 13: Loss=0.1103, Macro-F1=0.5976, Macro-AUC=0.9176116062703734
Epoch 14: Loss=0.1059, Macro-F1=0.6329, Macro-AUC=0.9200769831628833
Epoch 15: Loss=0.1009, Macro-F1=0.6920, Macro-AUC=0.9342032637041372
Epoch 16: Loss=0.0979, Macro-F1=0.5968, Macro-AUC=0.9144113148515515
Epoch 17: Loss=0.0929, Macro-F1=0.6132, Macro-AUC=0.9201207530620152
Epoch 18: Loss=0.0914, Macro-F1=0.7058, Macro-AUC=0.9311684236225355
Epoch 19: Loss=0.0846, Macro-F1=0.6618, Macro-AUC=0.926684128684311
Epoch 20: Loss=0.0825, Macro-F1=0.6228, Macro-AUC=0.9129756022656019
Epoch 21: Loss=0.0777, Macro-F1=0.6535, Macro-AUC=0.9320825536501613
Epoch 22: Loss=0.0743, Macro-F1=0.7219, Macro-AUC=0.9401412225321655
Epoch 23: Loss=0.0712, Macro-F1=0.6939, Macro-AUC=0.9310339483529737
Epoch 24: Loss=0.0671, Macro-F1=0.7280, Macro-AUC=0.9394961871030849
Epoch 25: Loss=0.0656, Macro-F1=0.6276, Macro-AUC=0.9174147884983288
Epoch 26: Loss=0.0626, Macro-F1=0.6515, Macro-AUC=0.912500597719618
Epoch 27: Loss=0.0602, Macro-F1=0.7064, Macro-AUC=0.9337003147491293
Epoch 28: Loss=0.0564, Macro-F1=0.6524, Macro-AUC=0.9250478129478021
Epoch 29: Loss=0.0548, Macro-F1=0.6637, Macro-AUC=0.9237470898148806
Epoch 30: Loss=0.0513, Macro-F1=0.6815, Macro-AUC=0.9283260637769034
Epoch 31: Loss=0.0502, Macro-F1=0.6860, Macro-AUC=0.9344632550752459
Epoch 32: Loss=0.0471, Macro-F1=0.6949, Macro-AUC=0.9311749190649317
Epoch 33: Loss=0.0473, Macro-F1=0.6765, Macro-AUC=0.9316782317486916
Epoch 34: Loss=0.0426, Macro-F1=0.7219, Macro-AUC=0.9372706707902747
Epoch 35: Loss=0.0417, Macro-F1=0.6900, Macro-AUC=0.9289769082481727
Epoch 36: Loss=0.0391, Macro-F1=0.6990, Macro-AUC=0.9267760530297839
Epoch 37: Loss=0.0390, Macro-F1=0.7140, Macro-AUC=0.9342525123247383
Epoch 38: Loss=0.0361, Macro-F1=0.7098, Macro-AUC=0.9264191763270012
Epoch 39: Loss=0.0349, Macro-F1=0.7086, Macro-AUC=0.9244275341982533
Epoch 40: Loss=0.0355, Macro-F1=0.7041, Macro-AUC=0.9310647718889822
Epoch 41: Loss=0.0332, Macro-F1=0.6831, Macro-AUC=0.9230582174235313
Epoch 42: Loss=0.0330, Macro-F1=0.6908, Macro-AUC=0.9307606325241223
Epoch 43: Loss=0.0300, Macro-F1=0.7140, Macro-AUC=0.9231771040491493
Epoch 44: Loss=0.0311, Macro-F1=0.7254, Macro-AUC=0.9335735010486181
Epoch 45: Loss=0.0306, Macro-F1=0.7109, Macro-AUC=0.9290602749435344
Epoch 46: Loss=0.0299, Macro-F1=0.7175, Macro-AUC=0.9317071758038273
Epoch 47: Loss=0.0272, Macro-F1=0.7075, Macro-AUC=0.9277890009141624
Epoch 48: Loss=0.0267, Macro-F1=0.6835, Macro-AUC=0.9213169912694048
Epoch 49: Loss=0.0267, Macro-F1=0.7070, Macro-AUC=0.9213657937783607
Epoch 50: Loss=0.0257, Macro-F1=0.7078, Macro-AUC=0.9187880643982551
Epoch 51: Loss=0.0249, Macro-F1=0.7163, Macro-AUC=0.9347602929690155
Epoch 52: Loss=0.0234, Macro-F1=0.6975, Macro-AUC=0.9205696844654033
Epoch 53: Loss=0.0243, Macro-F1=0.6933, Macro-AUC=0.9284829170406456
Epoch 54: Loss=0.0250, Macro-F1=0.6957, Macro-AUC=0.9175861348182102
Epoch 55: Loss=0.0209, Macro-F1=0.7055, Macro-AUC=0.9220144305543807
Epoch 56: Loss=0.0231, Macro-F1=0.7080, Macro-AUC=0.9227806981162057
Epoch 57: Loss=0.0213, Macro-F1=0.7101, Macro-AUC=0.9313013878422718
Epoch 58: Loss=0.0197, Macro-F1=0.7010, Macro-AUC=0.9193004758162782
Epoch 59: Loss=0.0208, Macro-F1=0.7157, Macro-AUC=0.9173718408904453
Epoch 60: Loss=0.0202, Macro-F1=0.7058, Macro-AUC=0.9254283943856699
Epoch 61: Loss=0.0205, Macro-F1=0.7163, Macro-AUC=0.914219859236278
Epoch 62: Loss=0.0189, Macro-F1=0.7156, Macro-AUC=0.9236952124964259
Epoch 63: Loss=0.0188, Macro-F1=0.7208, Macro-AUC=0.9262305665794367
Epoch 64: Loss=0.0187, Macro-F1=0.6960, Macro-AUC=0.9241468507954504
Epoch 65: Loss=0.0193, Macro-F1=0.7178, Macro-AUC=0.9257752732284542
Epoch 66: Loss=0.0179, Macro-F1=0.7255, Macro-AUC=0.9285497516044734
Epoch 67: Loss=0.0189, Macro-F1=0.6833, Macro-AUC=0.9172998839653472
Epoch 68: Loss=0.0175, Macro-F1=0.7201, Macro-AUC=0.9161754201173582
Epoch 69: Loss=0.0170, Macro-F1=0.6962, Macro-AUC=0.9265211244038871
Epoch 70: Loss=0.0173, Macro-F1=0.7031, Macro-AUC=0.930843187766508
Epoch 71: Loss=0.0149, Macro-F1=0.7165, Macro-AUC=0.9211026208857598
Epoch 72: Loss=0.0169, Macro-F1=0.7038, Macro-AUC=0.9183734878302166
Epoch 73: Loss=0.0158, Macro-F1=0.7240, Macro-AUC=0.9259529168482984
Epoch 74: Loss=0.0166, Macro-F1=0.7076, Macro-AUC=0.9276341834314012
Epoch 75: Loss=0.0159, Macro-F1=0.7125, Macro-AUC=0.9273087103973943
Epoch 76: Loss=0.0149, Macro-F1=0.6746, Macro-AUC=0.9171686957836575
Epoch 77: Loss=0.0138, Macro-F1=0.7246, Macro-AUC=0.9255463797645922
Epoch 78: Loss=0.0163, Macro-F1=0.7221, Macro-AUC=0.9174943211689163
Epoch 79: Loss=0.0146, Macro-F1=0.7162, Macro-AUC=0.918607574186244
Epoch 80: Loss=0.0139, Macro-F1=0.7144, Macro-AUC=0.9176504964980244
Epoch 81: Loss=0.0147, Macro-F1=0.7072, Macro-AUC=0.9215465056699981
Epoch 82: Loss=0.0144, Macro-F1=0.7173, Macro-AUC=0.9184517139927169
Epoch 83: Loss=0.0133, Macro-F1=0.7204, Macro-AUC=0.9247213253594163
Epoch 84: Loss=0.0157, Macro-F1=0.7186, Macro-AUC=0.9174568279990579
Epoch 85: Loss=0.0137, Macro-F1=0.7094, Macro-AUC=0.9233342942275
Epoch 86: Loss=0.0139, Macro-F1=0.7167, Macro-AUC=0.9325449341339817
Epoch 87: Loss=0.0131, Macro-F1=0.7242, Macro-AUC=0.9213561462494011
Epoch 88: Loss=0.0134, Macro-F1=0.7164, Macro-AUC=0.9227787586408903
Epoch 89: Loss=0.0139, Macro-F1=0.7131, Macro-AUC=0.9140408207084829
Epoch 90: Loss=0.0121, Macro-F1=0.7210, Macro-AUC=0.9303991843663117
Epoch 91: Loss=0.0130, Macro-F1=0.7065, Macro-AUC=0.9236795690796618
Epoch 92: Loss=0.0117, Macro-F1=0.7189, Macro-AUC=0.9205916508512115
Epoch 93: Loss=0.0117, Macro-F1=0.6956, Macro-AUC=0.9185743778717796
Epoch 94: Loss=0.0136, Macro-F1=0.7209, Macro-AUC=0.9317271381321274
Epoch 95: Loss=0.0120, Macro-F1=0.7030, Macro-AUC=0.911865092192241
Epoch 96: Loss=0.0125, Macro-F1=0.7157, Macro-AUC=0.9293025802374176
Epoch 97: Loss=0.0104, Macro-F1=0.6924, Macro-AUC=0.9215408578103781
Epoch 98: Loss=0.0132, Macro-F1=0.7455, Macro-AUC=0.931260564653144
Epoch 99: Loss=0.0112, Macro-F1=0.7172, Macro-AUC=0.9156685512461205
Epoch 100: Loss=0.0115, Macro-F1=0.7144, Macro-AUC=0.9142295991464204

Fold 6
Epoch 1: Loss=0.2735, Macro-F1=0.3175, Macro-AUC=0.8512455724505655
Epoch 2: Loss=0.2044, Macro-F1=0.3496, Macro-AUC=0.876333018330445
Epoch 3: Loss=0.1841, Macro-F1=0.4905, Macro-AUC=0.9150546927896976
Epoch 4: Loss=0.1718, Macro-F1=0.4672, Macro-AUC=0.8774773296331895
Epoch 5: Loss=0.1601, Macro-F1=0.5255, Macro-AUC=0.915463495148585
Epoch 6: Loss=0.1491, Macro-F1=0.5763, Macro-AUC=0.9381573397778911
Epoch 7: Loss=0.1411, Macro-F1=0.6493, Macro-AUC=0.9467146158717807
Epoch 8: Loss=0.1344, Macro-F1=0.6226, Macro-AUC=0.9317594188545226
Epoch 9: Loss=0.1284, Macro-F1=0.5590, Macro-AUC=0.9326122523130311
Epoch 10: Loss=0.1247, Macro-F1=0.6444, Macro-AUC=0.9399773201723222
Epoch 11: Loss=0.1182, Macro-F1=0.6122, Macro-AUC=0.931998029641815
Epoch 12: Loss=0.1149, Macro-F1=0.6769, Macro-AUC=0.9458139540411149
Epoch 13: Loss=0.1089, Macro-F1=0.6673, Macro-AUC=0.938990755330348
Epoch 14: Loss=0.1056, Macro-F1=0.6843, Macro-AUC=0.9517859688120256
Epoch 15: Loss=0.1012, Macro-F1=0.7387, Macro-AUC=0.9565068509823598
Epoch 16: Loss=0.0978, Macro-F1=0.6710, Macro-AUC=0.9440747894760837
Epoch 17: Loss=0.0925, Macro-F1=0.6319, Macro-AUC=0.9378215926428423
Epoch 18: Loss=0.0889, Macro-F1=0.7070, Macro-AUC=0.9507494194705135
Epoch 19: Loss=0.0845, Macro-F1=0.7260, Macro-AUC=0.9510441551567629
Epoch 20: Loss=0.0809, Macro-F1=0.7115, Macro-AUC=0.9518254365001485
Epoch 21: Loss=0.0761, Macro-F1=0.6814, Macro-AUC=0.9462194614378316
Epoch 22: Loss=0.0740, Macro-F1=0.7091, Macro-AUC=0.946854194404476
Epoch 23: Loss=0.0714, Macro-F1=0.7585, Macro-AUC=0.9526712004823151
Epoch 24: Loss=0.0665, Macro-F1=0.7180, Macro-AUC=0.946594798333744
Epoch 25: Loss=0.0661, Macro-F1=0.7236, Macro-AUC=0.9524032885693732
Epoch 26: Loss=0.0624, Macro-F1=0.7218, Macro-AUC=0.947014849104727
Epoch 27: Loss=0.0579, Macro-F1=0.7449, Macro-AUC=0.9505623893112968
Epoch 28: Loss=0.0577, Macro-F1=0.7519, Macro-AUC=0.9516549311978686
Epoch 29: Loss=0.0529, Macro-F1=0.7528, Macro-AUC=0.9551182433337265
Epoch 30: Loss=0.0521, Macro-F1=0.7096, Macro-AUC=0.9481288812743327
Epoch 31: Loss=0.0512, Macro-F1=0.7177, Macro-AUC=0.9489902900570173
Epoch 32: Loss=0.0480, Macro-F1=0.7268, Macro-AUC=0.9440278769885657
Epoch 33: Loss=0.0476, Macro-F1=0.7277, Macro-AUC=0.9493673404689703
Epoch 34: Loss=0.0440, Macro-F1=0.7297, Macro-AUC=0.9481324684889603
Epoch 35: Loss=0.0421, Macro-F1=0.7410, Macro-AUC=0.9497279179740503
Epoch 36: Loss=0.0408, Macro-F1=0.7406, Macro-AUC=0.9497396655779564
Epoch 37: Loss=0.0393, Macro-F1=0.7098, Macro-AUC=0.9467262524323511
Epoch 38: Loss=0.0385, Macro-F1=0.7452, Macro-AUC=0.9528215956029906
Epoch 39: Loss=0.0359, Macro-F1=0.7236, Macro-AUC=0.9460155548482724
Epoch 40: Loss=0.0344, Macro-F1=0.7458, Macro-AUC=0.9503818996917975
Epoch 41: Loss=0.0343, Macro-F1=0.7109, Macro-AUC=0.9455193434681975
Epoch 42: Loss=0.0342, Macro-F1=0.7438, Macro-AUC=0.94836883535451
Epoch 43: Loss=0.0315, Macro-F1=0.7386, Macro-AUC=0.9490648177213531
Epoch 44: Loss=0.0311, Macro-F1=0.7516, Macro-AUC=0.9470711155227439
Epoch 45: Loss=0.0293, Macro-F1=0.7574, Macro-AUC=0.9503604073757876
Epoch 46: Loss=0.0300, Macro-F1=0.7377, Macro-AUC=0.9465233412359352
Epoch 47: Loss=0.0276, Macro-F1=0.7435, Macro-AUC=0.9437183650655201
Epoch 48: Loss=0.0271, Macro-F1=0.7535, Macro-AUC=0.9501783216978938
Epoch 49: Loss=0.0251, Macro-F1=0.7613, Macro-AUC=0.9489883651672718
Epoch 50: Loss=0.0268, Macro-F1=0.7201, Macro-AUC=0.9383579535360104
Epoch 51: Loss=0.0231, Macro-F1=0.7442, Macro-AUC=0.9448032750576433
Epoch 52: Loss=0.0235, Macro-F1=0.7465, Macro-AUC=0.9378019290031911
Epoch 53: Loss=0.0224, Macro-F1=0.7313, Macro-AUC=0.9396500248704382
Epoch 54: Loss=0.0220, Macro-F1=0.7499, Macro-AUC=0.9410770221761862
Epoch 55: Loss=0.0227, Macro-F1=0.7651, Macro-AUC=0.9486796898417187
Epoch 56: Loss=0.0223, Macro-F1=0.7343, Macro-AUC=0.9387875999584525
Epoch 57: Loss=0.0215, Macro-F1=0.7482, Macro-AUC=0.9545521658214798
Epoch 58: Loss=0.0200, Macro-F1=0.7321, Macro-AUC=0.9482977209850687
Epoch 59: Loss=0.0195, Macro-F1=0.7432, Macro-AUC=0.9450868677888149
Epoch 60: Loss=0.0211, Macro-F1=0.7477, Macro-AUC=0.9497409375855531
Epoch 61: Loss=0.0181, Macro-F1=0.7575, Macro-AUC=0.9481817830949376
Epoch 62: Loss=0.0200, Macro-F1=0.7511, Macro-AUC=0.9539166670313196
Epoch 63: Loss=0.0196, Macro-F1=0.7356, Macro-AUC=0.9377843043505764
Epoch 64: Loss=0.0183, Macro-F1=0.7677, Macro-AUC=0.951335856176775
Epoch 65: Loss=0.0177, Macro-F1=0.7511, Macro-AUC=0.9491682091815776
Epoch 66: Loss=0.0173, Macro-F1=0.7384, Macro-AUC=0.9445106286575393
Epoch 67: Loss=0.0172, Macro-F1=0.7609, Macro-AUC=0.949843365464312
Epoch 68: Loss=0.0167, Macro-F1=0.7311, Macro-AUC=0.9374306989772376
Epoch 69: Loss=0.0175, Macro-F1=0.7661, Macro-AUC=0.9488391380047667
Epoch 70: Loss=0.0162, Macro-F1=0.7264, Macro-AUC=0.9337965091277322
Epoch 71: Loss=0.0171, Macro-F1=0.7518, Macro-AUC=0.950058474341464
Epoch 72: Loss=0.0167, Macro-F1=0.7469, Macro-AUC=0.9466580638858564
Epoch 73: Loss=0.0154, Macro-F1=0.7500, Macro-AUC=0.9435366125703326
Epoch 74: Loss=0.0153, Macro-F1=0.7677, Macro-AUC=0.9540054404350745
Epoch 75: Loss=0.0143, Macro-F1=0.7639, Macro-AUC=0.950611186226994
Epoch 76: Loss=0.0153, Macro-F1=0.7405, Macro-AUC=0.9459834949994677
Epoch 77: Loss=0.0153, Macro-F1=0.7511, Macro-AUC=0.9454947543100558
Epoch 78: Loss=0.0140, Macro-F1=0.7535, Macro-AUC=0.9388568726010157
Epoch 79: Loss=0.0144, Macro-F1=0.7564, Macro-AUC=0.9524072054116418
Epoch 80: Loss=0.0154, Macro-F1=0.7322, Macro-AUC=0.9430519021348123
Epoch 81: Loss=0.0156, Macro-F1=0.7426, Macro-AUC=0.945260585360129
Epoch 82: Loss=0.0141, Macro-F1=0.7438, Macro-AUC=0.9417646794903374
Epoch 83: Loss=0.0136, Macro-F1=0.7513, Macro-AUC=0.9433978564710479
Epoch 84: Loss=0.0122, Macro-F1=0.7500, Macro-AUC=0.9495412178311567
Epoch 85: Loss=0.0137, Macro-F1=0.7747, Macro-AUC=0.9509627830251538
Epoch 86: Loss=0.0134, Macro-F1=0.7417, Macro-AUC=0.9495038753434777
Epoch 87: Loss=0.0130, Macro-F1=0.7351, Macro-AUC=0.9408423183281435
Epoch 88: Loss=0.0119, Macro-F1=0.7684, Macro-AUC=0.9508043776559418
Epoch 89: Loss=0.0145, Macro-F1=0.7329, Macro-AUC=0.9444620302944278
Epoch 90: Loss=0.0128, Macro-F1=0.7356, Macro-AUC=0.9465891165633286
Epoch 91: Loss=0.0124, Macro-F1=0.7662, Macro-AUC=0.9525390942216571
Epoch 92: Loss=0.0121, Macro-F1=0.7571, Macro-AUC=0.9478268898999347
Epoch 93: Loss=0.0127, Macro-F1=0.7652, Macro-AUC=0.9468453512976807
Epoch 94: Loss=0.0132, Macro-F1=0.7586, Macro-AUC=0.94824505922357
Epoch 95: Loss=0.0117, Macro-F1=0.7532, Macro-AUC=0.9452010958100208
Epoch 96: Loss=0.0107, Macro-F1=0.7165, Macro-AUC=0.9408705733098687
Epoch 97: Loss=0.0125, Macro-F1=0.7233, Macro-AUC=0.9403514042709057
Epoch 98: Loss=0.0110, Macro-F1=0.7404, Macro-AUC=0.9405406283184434
Epoch 99: Loss=0.0117, Macro-F1=0.7492, Macro-AUC=0.9453772123224774
Epoch 100: Loss=0.0113, Macro-F1=0.7651, Macro-AUC=0.9470922378963331

Fold 7
Epoch 1: Loss=0.2760, Macro-F1=0.0475, Macro-AUC=0.7801851144961223
Epoch 2: Loss=0.2063, Macro-F1=0.4660, Macro-AUC=0.8921145092194985
Epoch 3: Loss=0.1839, Macro-F1=0.4850, Macro-AUC=0.9032723501835651
Epoch 4: Loss=0.1692, Macro-F1=0.5703, Macro-AUC=0.9107414193896363
Epoch 5: Loss=0.1598, Macro-F1=0.5236, Macro-AUC=0.8974169287633441
Epoch 6: Loss=0.1524, Macro-F1=0.6775, Macro-AUC=0.9334175622802852
Epoch 7: Loss=0.1433, Macro-F1=0.6408, Macro-AUC=0.9288429453428034
Epoch 8: Loss=0.1351, Macro-F1=0.5684, Macro-AUC=0.9190870322484161
Epoch 9: Loss=0.1315, Macro-F1=0.6323, Macro-AUC=0.9248243561598515
Epoch 10: Loss=0.1246, Macro-F1=0.6228, Macro-AUC=0.9275539208110123
Epoch 11: Loss=0.1206, Macro-F1=0.7054, Macro-AUC=0.9361153355567355
Epoch 12: Loss=0.1167, Macro-F1=0.6977, Macro-AUC=0.9371572504219535
Epoch 13: Loss=0.1130, Macro-F1=0.6899, Macro-AUC=0.930653007230441
Epoch 14: Loss=0.1052, Macro-F1=0.6532, Macro-AUC=0.9278525699551027
Epoch 15: Loss=0.1012, Macro-F1=0.6938, Macro-AUC=0.9326819013999348
Epoch 16: Loss=0.0987, Macro-F1=0.6932, Macro-AUC=0.9374825511009658
Epoch 17: Loss=0.0936, Macro-F1=0.7266, Macro-AUC=0.9414386895685278
Epoch 18: Loss=0.0907, Macro-F1=0.6944, Macro-AUC=0.9331786323014436
Epoch 19: Loss=0.0859, Macro-F1=0.7067, Macro-AUC=0.9348948989740966
Epoch 20: Loss=0.0815, Macro-F1=0.7092, Macro-AUC=0.9332986079283607
Epoch 21: Loss=0.0778, Macro-F1=0.7163, Macro-AUC=0.9320761671965955
Epoch 22: Loss=0.0751, Macro-F1=0.7042, Macro-AUC=0.9354658701235762
